schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Flower Hub: A Reproducible Benchmarking Platform for Federated Learning in Simulation and Deployment,"['Yan Gao', 'Mohammad Naseri', 'Javier Fernandez-Marques', 'Dimitris Stripelis', 'Lorenzo Sani', 'Davide Eynard', 'Fan Zhang', 'Hong Jia', 'Ting Dang', 'D. B. Emerson', 'Fatemeh Tavakoli', 'Ole Werger', 'Lars Wulfert', 'Petros Demetrakopoulos', 'Sofia Tsekeridou', 'InSeo Song', 'KangYoon Lee', 'Honghao Li', 'Lingjuan Lyu', 'John P Dickerson', 'Daniel Janes Beutel', 'Nicholas D. Lane']",http://arxiv.org/abs/2608.25114v1,https://github.com/ai-research/flower-hub--a-reproducibl,3619,2026-08-25T20:09:44+00:00,2026-08-27T12:41:45.297837+00:00
1.0,RESEARCH_PAPER,"Towards Reliable, Generalizable, and Specific In-Context Knowledge Editing via Multi-Objective Reinforcement Learning","['Xuzhong Wang', 'Maiqi Jiang', 'Tejal Nair', 'Girija Bhusal', 'Yanfu Zhang', 'Haipeng Chen']",http://arxiv.org/abs/2608.25100v1,https://github.com/ai-research/towards-reliable--general,1577,2026-08-25T19:50:47+00:00,2026-08-27T12:41:45.297851+00:00
1.0,RESEARCH_PAPER,PhysElite: How Far Are LLMs from Solving Olympiad-Level Physics Problems?,"['Ruoran Xu', 'Wending Gao', 'Liyunfeng Chen', 'Aixin Shi', 'Haoyu Cheng', 'Zixiang Fang', 'Yiqiang Zou', 'Qiufeng Wang']",http://arxiv.org/abs/2608.25097v1,https://github.com/ai-research/physelite--how-far-are-ll,2224,2026-08-25T19:48:42+00:00,2026-08-27T12:41:45.297863+00:00
1.0,RESEARCH_PAPER,Understanding the Energy Scaling of Large Language Model Inference Across Context Lengths and Attention Architectures,"['Molka Chkir', 'Syed Muhammad Danish', 'Jos Höll', 'Arghavan Asad']",http://arxiv.org/abs/2608.25096v1,https://github.com/ai-research/understanding-the-energy-,7711,2026-08-25T19:45:30+00:00,2026-08-27T12:41:45.297877+00:00
1.0,RESEARCH_PAPER,"Auto-Policy, not Auto-Skill: Compiled Agent Skills for the Physical World","['Zhonghao Zhan', 'Hamed Haddadi']",http://arxiv.org/abs/2608.25091v1,https://github.com/ai-research/auto-policy--not-auto-ski,459,2026-08-25T19:40:50+00:00,2026-08-27T12:41:45.297889+00:00
1.0,RESEARCH_PAPER,Apples to Apples? Towards Comparable Crosslingual Language Model Evaluation,"['Xiulin Yang', 'Ethan Gotlieb Wilcox', 'Catherine Arnett']",http://arxiv.org/abs/2608.25089v1,https://github.com/ai-research/apples-to-apples--towards,2914,2026-08-25T19:36:15+00:00,2026-08-27T12:41:45.297900+00:00
1.0,RESEARCH_PAPER,The Von-Neumann State-Space Transformer for neural decoding,['Morteza Sarafyazd'],http://arxiv.org/abs/2608.25088v1,https://github.com/ai-research/the-von-neumann-state-spa,6038,2026-08-25T19:28:33+00:00,2026-08-27T12:41:45.297911+00:00
1.0,RESEARCH_PAPER,MTDiag: A Multi-Turn Diagnostic Dataset Towards Clinically Meaningful LLM Evaluation,"['Pia Chouayfati', 'Alexander M. Fichtl', 'Miriam Anschütz', 'George Doumat', 'Georg Groh']",http://arxiv.org/abs/2608.25085v1,https://github.com/ai-research/mtdiag--a-multi-turn-diag,507,2026-08-25T19:27:10+00:00,2026-08-27T12:41:45.297923+00:00
1.0,RESEARCH_PAPER,NVExplain: Explaining Time Series Forecasting with Latent Trajectory Analysis and Structure-Preserving Surrogates,"['Muyan Anna Li', 'Manikandan Ravikiran', 'Aditi Gautam']",http://arxiv.org/abs/2608.25080v1,https://github.com/ai-research/nvexplain--explaining-tim,7305,2026-08-25T19:14:12+00:00,2026-08-27T12:41:45.297936+00:00
1.0,RESEARCH_PAPER,DeMMO: Longitudinal and Cross-Disease Modelling of Digital Mobility Outcomes via Multi-Task Learning,"['Menghui Zhou', 'Zhipeng Yuan', 'Vitaveska Lanfranchi', 'Po Yang']",http://arxiv.org/abs/2608.25073v1,https://github.com/menghui-zhou/DeMMO.,3730,2026-08-25T19:07:32+00:00,2026-08-27T12:41:45.297943+00:00
1.0,RESEARCH_PAPER,HealthBench-Psych: A Mental Health Subset of OpenAI's HealthBench,"['Matthew Flathers', 'Phuong Anh Nguyen', 'Jill Noorily', 'Julian Herpertz', 'Meiting Chen', 'Jasreen Multani', 'Samuel Powell', 'Mason Granof', 'Mark Kalinch', 'John Torous']",http://arxiv.org/abs/2608.25071v1,https://github.com/ai-research/healthbench-psych--a-ment,6516,2026-08-25T19:05:19+00:00,2026-08-27T12:41:45.297954+00:00
1.0,RESEARCH_PAPER,SimVerity: When Does Simulated Agent Success Survive Physical Deployment?,"['Zhonghao Zhan', 'Yefan Zhang', 'Krinos Li', 'Hamed Haddadi']",http://arxiv.org/abs/2608.25067v1,https://github.com/ai-research/simverity--when-does-simu,1563,2026-08-25T19:00:49+00:00,2026-08-27T12:41:45.297966+00:00
1.0,RESEARCH_PAPER,FLINT: Efficiently Leveraging High Bandwidth Flash for Capacity-Scalable LLM Inference Acceleration,"['Geraldo F. Oliveira', 'Arash Tavakkol', 'Xiangyu Zhu', 'Ahmet Caner Yüzügüler', 'Vamanan Arulchelvan', 'Lukas Cavigelli', 'Renzo Andri', 'Mohammad Sadrosadati', 'Jia Xinglei', 'Onur Mutlu', 'Zhou Ke', 'Shai Bergman', 'Ji Zhang']",http://arxiv.org/abs/2608.25062v1,https://github.com/ai-research/flint--efficiently-levera,6392,2026-08-25T18:58:14+00:00,2026-08-27T12:41:45.297979+00:00
1.0,RESEARCH_PAPER,DataKernelBench: Can LLMs Optimize Database Queries on GPUs?,"['Gokul Karthik Kumar', 'Yotam Perlitz', 'Corey Lammie', 'Andrea Giovannini', 'Katja Hose']",http://arxiv.org/abs/2608.25061v1,https://github.com/ai-research/datakernelbench--can-llms,8195,2026-08-25T18:57:39+00:00,2026-08-27T12:41:45.297991+00:00
1.0,RESEARCH_PAPER,"SPECTRA: Subspace-Preserving Embedding Calibration, Transport, and Replay for Fully Few-Shot Class-Incremental Audio Classification","['Giries Abu Ayoub', 'Loay Mualem', 'Simon Korman']",http://arxiv.org/abs/2608.25054v1,https://github.com/ai-research/spectra--subspace-preserv,307,2026-08-25T18:43:58+00:00,2026-08-27T12:41:45.298006+00:00
1.0,RESEARCH_PAPER,"Hydra: Phase-Aware Workload Characterization of LLM Inference across Edge SoC Generations, Backends, and Quantization Levels","['Amir Taherin', 'Sana Taghipour Anvari', 'Charles Amante', 'Yixiao Chen', 'Ruben Noroian', 'Zlatan Feric', 'Nicolas Bohm Agostini', 'Pu Zhao', 'José Cano', 'Bin Ren', 'Yanzhi Wang', 'David Kaeli']",http://arxiv.org/abs/2608.25053v1,https://github.com/amirtaherin/hydra,6770,2026-08-25T18:43:43+00:00,2026-08-27T12:41:45.298014+00:00
1.0,RESEARCH_PAPER,"ARISMA: Guidelines for AI- and LLM-Assisted Systematic Reviews, Scoping Reviews, and Mapping Studies","['Mahyar Tourchi Moghaddam', 'Mina Alipour']",http://arxiv.org/abs/2608.25050v1,https://github.com/ai-research/arisma--guidelines-for-ai,1527,2026-08-25T18:40:06+00:00,2026-08-27T12:41:45.298028+00:00
1.0,RESEARCH_PAPER,LifePlanner: Evaluating LLM Agents for Geo-spatial Planning with Social Media Data,"['Zhen Dong', 'Yuning Peng', 'Yutao Shi', 'Lei Zhong', 'Yongsen Mao', 'Yuan Liu', 'Haiping Wang']",http://arxiv.org/abs/2608.25039v1,https://github.com/ai-research/lifeplanner--evaluating-l,597,2026-08-25T18:28:29+00:00,2026-08-27T12:41:45.298040+00:00
1.0,RESEARCH_PAPER,Padamitra: Grounded Glossary Generation for Classical Sanskrit,"['Manoj Balaji Jagadeeshan', 'Sai Pragnaan Marala', 'Pawan Goyal']",http://arxiv.org/abs/2608.25038v1,https://github.com/ai-research/padamitra--grounded-gloss,7911,2026-08-25T18:27:28+00:00,2026-08-27T12:41:45.298051+00:00
1.0,RESEARCH_PAPER,"Retrieve, Match, Escalate: Accurate and Scalable Product Linking with VLM-Distilled Cross-Encoders and Agentic VLMs","['Jian Wang', 'Steven Xu', 'Sanjyot Thete', 'Maryam Barouti', 'Tom Tang', 'Elaine Wu', 'Charu Sareen', 'Kyle MacDonald']",http://arxiv.org/abs/2608.25037v1,https://github.com/ai-research/retrieve--match--escalate,3037,2026-08-25T18:26:34+00:00,2026-08-27T12:41:45.298066+00:00
1.0,RESEARCH_PAPER,Behind the [MASK]: Disentangling Representation and Faithfulness in DAPF-Based Dementia Detection,"['Pardis Ranjbar-Noiey', 'Natalie Parde']",http://arxiv.org/abs/2608.25028v1,https://github.com/ai-research/behind-the--mask---disent,3329,2026-08-25T18:16:05+00:00,2026-08-27T12:41:45.298079+00:00
1.0,RESEARCH_PAPER,CVE-SAI: Counterfactual Visual Evidence-Guided Selective Attribute Indexing for Risk-Controlled E-commerce Search,"['Xiaolong Sun', 'Qichao Wang', 'Hangyu Li', 'Liang Chen']",http://arxiv.org/abs/2608.25023v1,https://github.com/ai-research/cve-sai--counterfactual-v,5689,2026-08-25T18:10:36+00:00,2026-08-27T12:41:45.298093+00:00
1.0,RESEARCH_PAPER,A Primer on Computational Semantics for Artificial Intelligence Systems,['Casey Kennington'],http://arxiv.org/abs/2608.25022v1,https://github.com/ai-research/a-primer-on-computational,5947,2026-08-25T18:10:04+00:00,2026-08-27T12:41:45.298105+00:00
1.0,RESEARCH_PAPER,The Imperfective Paradox Is Not Necessarily in Large Language Models: A Benchmark Failure Before a Model Failure,"['Kaiqiao Han', 'Yizhou Sun']",http://arxiv.org/abs/2608.25005v1,https://github.com/ai-research/the-imperfective-paradox-,5956,2026-08-25T18:00:18+00:00,2026-08-27T12:41:45.298119+00:00
1.0,RESEARCH_PAPER,Does Fine-Tuning Undo Activation Steering? Behavioural Recovery Without Weight-Edit Reversal,"['Philipp E. Glass', 'Allan Tucker', 'Yongmin Li', 'Alina Miron']",http://arxiv.org/abs/2608.24988v1,https://github.com/ai-research/does-fine-tuning-undo-act,6397,2026-08-25T17:59:57+00:00,2026-08-27T12:41:45.298131+00:00
1.0,RESEARCH_PAPER,D$^3$-MOPD: Adaptive Dynamic Domain ScheDuling for Efficient Multi-Teacher Distillation,"['Zechen Sun', 'Zhiwei Zhang', 'Fei Zhao', 'Juntao Li', 'Mu Chuan', 'Huayu Deng', 'Guojian Zhan', 'Wenliang Chen', 'Yao Hu', 'Min Zhang']",http://arxiv.org/abs/2608.24987v1,https://github.com/ai-research/d--3--mopd--adaptive-dyna,3888,2026-08-25T17:57:11+00:00,2026-08-27T12:41:45.298145+00:00
1.0,RESEARCH_PAPER,Recursive Experiential-Working Memory Evolution for Long-Horizon Agent Harnesses,"['Zhaochen Yu', 'Yingcheng Wu', 'Zhenfei Yin', 'Kaiyuan Chen', 'Zhe Zhao', 'Mengdi Wang', 'Shuicheng Yan', 'Ling Yang']",http://arxiv.org/abs/2608.24876v1,https://github.com/Gen-Verse/Recuris,7949,2026-08-25T17:56:35+00:00,2026-08-27T12:41:45.298152+00:00
1.0,RESEARCH_PAPER,SPO++: Stream-Aligned Policy Optimization for Asynchronous Agentic RL,"['Kai Ruan', 'Jinghao Lin', 'Qianshan Wei', 'Ziqi Zhou', 'Zihe Huang']",http://arxiv.org/abs/2608.24870v1,https://github.com/ai-research/spo----stream-aligned-pol,5692,2026-08-25T17:52:19+00:00,2026-08-27T12:41:45.298164+00:00
1.0,RESEARCH_PAPER,BrowserForge: Scaling Web Episode via Parallel Browser Sandboxes,"['Fei Tang', 'Huawen Shen', 'Zhiqiong Lu', 'Zhengxi Lu', 'Pengyuan Lyu', 'Chengquan Zhang', 'Weiming Lu', 'Jun Xiao', 'Yueting Zhuang', 'Yongliang Shen']",http://arxiv.org/abs/2608.24848v1,https://github.com/ai-research/browserforge--scaling-web,5516,2026-08-25T17:35:42+00:00,2026-08-27T12:41:45.298175+00:00
1.0,RESEARCH_PAPER,FedV-KGQA: Multi-Hop Question Answering over Vertically Partitioned Knowledge Graphs,"['Md Saikat Islam Khan Bappy', 'Oshani Seneviratne']",http://arxiv.org/abs/2608.24846v1,https://github.com/ai-research/fedv-kgqa--multi-hop-ques,6966,2026-08-25T17:34:27+00:00,2026-08-27T12:41:45.298187+00:00
1.0,RESEARCH_PAPER,LAION-BVD: A 10-Million-Hour Open Video Dataset for Multimodal Pre-training,"['Andreas Hochlehnert', 'Marianna Nezhurina', 'Mehdi Cherti', 'Andrej Radonjic', 'Thaddäus Wiedemer', 'Christoph Schuhmann', 'Romain Beaumont', 'Wieland Brendel', 'Bernhard Schölkopf', 'A. Sophia Koepke', 'Jenia Jitsev', 'Matthias Bethge']",http://arxiv.org/abs/2608.24845v1,https://github.com/ai-research/laion-bvd--a-10-million-h,6876,2026-08-25T17:34:19+00:00,2026-08-27T12:41:45.298201+00:00
1.0,RESEARCH_PAPER,"Reading Is Not Using: Retrieval, Judgment, and the Design of AI Financial Research Workflows","['Miao Liu', 'Zhizhe Liu']",http://arxiv.org/abs/2608.24842v1,https://github.com/ai-research/reading-is-not-using--ret,8372,2026-08-25T17:31:25+00:00,2026-08-27T12:41:45.298214+00:00
1.0,RESEARCH_PAPER,Solving Robust POMDPs with Omega-regular Objectives via Partially Observable Stochastic Games,"['Durgam Latha', 'Dion Reji', 'S. Akshay', 'Djordje Zikelic', 'Shankaranarayanan Krishna']",http://arxiv.org/abs/2608.24986v1,https://github.com/ai-research/solving-robust-pomdps-wit,8214,2026-08-25T17:30:40+00:00,2026-08-27T12:41:45.298228+00:00
1.0,RESEARCH_PAPER,A Dual-Dimensional LLM Framework for Automated Item Incidental Content Similarity Analysis in Large-Scale Assessments,"['Jing Huang', 'Jihong Zhang', 'Hua-Hua Chang']",http://arxiv.org/abs/2608.24825v1,https://github.com/ai-research/a-dual-dimensional-llm-fr,5162,2026-08-25T17:07:16+00:00,2026-08-27T12:41:45.298242+00:00
1.0,RESEARCH_PAPER,Constrained Entity Selection under Partial Knowledge for LLM-Based Knowledge Graph QA,['Emanuel Kitzelmann'],http://arxiv.org/abs/2608.24824v1,https://github.com/ai-research/constrained-entity-select,991,2026-08-25T17:04:32+00:00,2026-08-27T12:41:45.298255+00:00
1.0,RESEARCH_PAPER,Unsupervised Post-Training of Foundation Models: A Survey,"['Yijie Xu', 'Qianyi Cai', 'Huizai Yao', 'Yili Wang', 'Tianfu Wang', 'Cehao Yang', 'Xingbo Yao', 'Zhiyu Guo', 'Aiwei Liu', 'Xuming Hu', 'Weiyu Guo', 'Hui Xiong']",http://arxiv.org/abs/2608.24982v1,https://github.com/ai-research/unsupervised-post-trainin,8564,2026-08-25T16:54:02+00:00,2026-08-27T12:41:45.298266+00:00
1.0,RESEARCH_PAPER,Strictly Causal Streaming Video Anomaly Detection with a Theoretically-Grounded State-Space Core,['Yogesh Kumar'],http://arxiv.org/abs/2608.24810v1,https://github.com/ai-research/strictly-causal-streaming,6418,2026-08-25T16:52:32+00:00,2026-08-27T12:41:45.298278+00:00
1.0,RESEARCH_PAPER,Structurally-bounded Agentic Graph Exploration for Evidence-Grounded Scholarly DeepSearch,"['Rima Hazra', 'Sayan Layek', 'Somnath Banerjee', 'Soumen Chakrabarti', 'Animesh Mukherjee']",http://arxiv.org/abs/2608.24809v1,https://github.com/ai-research/structurally-bounded-agen,1367,2026-08-25T16:51:26+00:00,2026-08-27T12:41:45.298291+00:00
1.0,RESEARCH_PAPER,FrontierChallenge: Evaluating Scientific Workflow Completion,"['Liangcai Su', 'Zhaopeng Feng', 'Zhuo Chen', 'Zhen Zhang', 'Xiang Lin', 'Ruilin Li', 'Handuo Zhang', 'Ning Wang', 'Kailong Wen', 'Yueqi Guo', 'Feng Xing', 'Yiling Guo', 'Chenxiong Qian', 'Simon Shaolei Du', 'Lidong Bing', 'Xinyu Wang']",http://arxiv.org/abs/2608.24979v1,https://github.com/ai-research/frontierchallenge--evalua,5839,2026-08-25T16:50:58+00:00,2026-08-27T12:41:45.298302+00:00
1.0,RESEARCH_PAPER,Automatic Model Card Generation Using an LLM,"['Tajkia Rahman Toma', 'Balreet Grewal', 'Cor-Paul Bezemer']",http://arxiv.org/abs/2608.24807v1,https://github.com/ai-research/automatic-model-card-gene,5335,2026-08-25T16:49:37+00:00,2026-08-27T12:41:45.298312+00:00
1.0,RESEARCH_PAPER,StarHarness: Evolving Harnesses with Stratified Search for Enterprise Environments,"['Esakkivel Esakkiraja', 'Denis Akhiyarov', 'Vikas Yadav', 'Sai Rajeswar', 'Patrice Bechard', 'Sridhar Nemala', 'Sagar Davasam']",http://arxiv.org/abs/2608.24804v1,https://github.com/ai-research/starharness--evolving-har,1920,2026-08-25T16:48:05+00:00,2026-08-27T12:41:45.298324+00:00
1.0,RESEARCH_PAPER,CAFE: Self-Improving Search Agents Need Co-Evolving Feedback,"['Boyang Liu', 'Senjie Jin', 'Peixin Wang', 'Zhangyue Yin', 'Yibo Wang', 'Yuhao Zhou', 'Xinbing Liang', 'Shizheng Zhu', 'Yuhui Wang', 'Jingqi Tong', 'Zhiheng Xi', 'Jiazheng Zhang', 'Clive Bai', 'Clarenceai', 'Blaze Chen', 'Tao Gui', 'Qi Zhang', 'Xuanjing Huang']",http://arxiv.org/abs/2608.24794v1,https://github.com/ai-research/cafe--self-improving-sear,3185,2026-08-25T16:39:00+00:00,2026-08-27T12:41:45.298336+00:00
1.0,RESEARCH_PAPER,"Right Diagnoses, Decorative Reasoning:A Perturbation Audit of Medical Chain-of-Thought","['Mengzhu Xu', 'Jifan Gao', 'Xia Jiang', 'Yaoxin Wu', 'Xi Long']",http://arxiv.org/abs/2608.24790v1,https://github.com/ai-research/right-diagnoses--decorati,4316,2026-08-25T16:37:39+00:00,2026-08-27T12:41:45.298349+00:00
1.0,RESEARCH_PAPER,Linear Probing Provides Robust and Efficient Detection of Machine-Generated Text,"['Gerrit Quaremba', 'Hanqi Yan', 'Elizabeth Black', 'Denny Vrandecic', 'Elena Simperl']",http://arxiv.org/abs/2608.24780v1,https://github.com/gerritq/mgt_probes,1310,2026-08-25T16:21:24+00:00,2026-08-27T12:41:45.298356+00:00
1.0,RESEARCH_PAPER,"Retrieved But Not Reliable: A Survey on Attacks, and Defenses in Retrieval-Augmented Generation","['Minh Tran', 'Cuong Dang', 'Tuc Nguyen', 'Khanh-Tung Tran', 'Minh Huynh Nguyen', 'Trinh Chau', 'Kien Le', 'Do Xuan Long', 'Jiahao Zhang', 'Hoang D. Nguyen', 'Thanh Le', 'Suhang Wang']",http://arxiv.org/abs/2608.24977v1,https://github.com/ai-research/retrieved-but-not-reliabl,7477,2026-08-25T16:18:04+00:00,2026-08-27T12:41:45.298369+00:00
1.0,RESEARCH_PAPER,StepGuard: Learning Step-Level Guardrails with Scalable Supervision and Safety-Utility Balancing,"['Zhijie Zheng', 'Yu Li', 'Chen Qian', 'Yuqian Fu', 'Yanwei Fu', 'Lu Sheng', 'Jing Shao', 'Dongrui Liu']",http://arxiv.org/abs/2608.24777v1,https://github.com/ai-research/stepguard--learning-step-,6178,2026-08-25T16:17:27+00:00,2026-08-27T12:41:45.298381+00:00
1.0,RESEARCH_PAPER,Ensemble of Convolutional Neural Networks for StrokePrediction: Towards Improved Diagnostic Accuracy,['Md Shahriar Sajid'],http://arxiv.org/abs/2608.24771v1,https://github.com/ai-research/ensemble-of-convolutional,2948,2026-08-25T16:09:53+00:00,2026-08-27T12:41:45.298395+00:00
1.0,RESEARCH_PAPER,Score-Based Ideal Observer Approximation via Denoising Score Matching for Signal-Known-Exactly Detection Tasks,['Weimin Zhou'],http://arxiv.org/abs/2608.24768v1,https://github.com/ai-research/score-based-ideal-observe,5666,2026-08-25T16:05:55+00:00,2026-08-27T12:41:45.298409+00:00
1.0,RESEARCH_PAPER,Evidence Blindness in Direct Corpus Interaction: Persistent Navigation with AtlasNav,"['Hongyu Guo', 'Zhiyu Zheng', 'Zhao Cao']",http://arxiv.org/abs/2608.24764v1,https://github.com/ai-research/evidence-blindness-in-dir,7103,2026-08-25T16:03:02+00:00,2026-08-27T12:41:45.298421+00:00
1.0,RESEARCH_PAPER,Beyond Uniform Local Isometry and Topology: FactoMap for Disentangled Representations,"['Sohini Gupta', 'Bahareh Tolooshams']",http://arxiv.org/abs/2608.24762v1,https://github.com/ai-research/beyond-uniform-local-isom,5511,2026-08-25T15:59:59+00:00,2026-08-27T12:41:45.298433+00:00
1.0,RESEARCH_PAPER,ExpConCAD: Experience-Guided Text-to-CAD Generation from Shape Descriptions with Implicit Spatial Constraints,"['Jingyao Liu', 'Jinkang Tang', 'Chen Huang', 'Wenqiang Lei', 'See-Kiong Ng']",http://arxiv.org/abs/2608.24760v1,https://github.com/Hotjiashell/ExpConCAD.,4913,2026-08-25T15:58:33+00:00,2026-08-27T12:41:45.298439+00:00
1.0,RESEARCH_PAPER,RACE: Scalable Statistical Estimation of Functional Consistency in LLM Neurons,"['Runyu Wang', 'Bo Liu', 'Xiaxin Zhang', 'Yu Han', 'Jiawei Cao', 'Xiaoye Zhang', 'Zhe Zhang', 'Yifan Yang', 'Peng Ping']",http://arxiv.org/abs/2608.24758v1,https://github.com/ai-research/race--scalable-statistica,5667,2026-08-25T15:57:43+00:00,2026-08-27T12:41:45.298453+00:00
1.0,RESEARCH_PAPER,The RAT: A Unified Bayesian Model for RAG Evaluation,"['Pius von Däniken', 'Felix Matthias Saaro', 'Mark Cieliebak', 'Jan Deriu']",http://arxiv.org/abs/2608.24753v1,https://github.com/ai-research/the-rat--a-unified-bayesi,4121,2026-08-25T15:54:30+00:00,2026-08-27T12:41:45.298464+00:00
1.0,RESEARCH_PAPER,"Method, Mind, and Morality: How People Make Sense of Artificial Intelligence","['Jacy Reese Anthis', 'Erik Brynjolfsson', 'James Evans']",http://arxiv.org/abs/2608.24748v1,https://github.com/ai-research/method--mind--and-moralit,5323,2026-08-25T15:52:55+00:00,2026-08-27T12:41:45.298476+00:00
1.0,RESEARCH_PAPER,SkillForge: Evolving Verifiable Skills for Reinforcement Learning Agents,"['Shidong Yang', 'Ziyu Ma', 'Tongwen Huang', 'Xucong Wang', 'Renda Li', 'Yiming Hu', 'Yong Wang', 'Xiangxiang Chu']",http://arxiv.org/abs/2608.24747v1,https://github.com/ai-research/skillforge--evolving-veri,3702,2026-08-25T15:52:10+00:00,2026-08-27T12:41:45.298488+00:00
1.0,RESEARCH_PAPER,Design and Empirical Characterization of a Hardware-Realized Turing Machine with Automated Card-Based Programming,"['Agrima Regmi', 'Jenish Pant', 'Pratistha Sapkota', 'Sanskriti Khatiwada', 'Binod Sapkota']",http://arxiv.org/abs/2608.24742v1,https://github.com/ai-research/design-and-empirical-char,5543,2026-08-25T15:48:07+00:00,2026-08-27T12:41:45.298502+00:00
1.0,RESEARCH_PAPER,Meta$^n$: Recursive Self-Improvement through Emergent Depth,"['Zae Myung Kim', 'Young-Jun Lee', 'Seungyeon Jwa', 'Dongyeop Kang']",http://arxiv.org/abs/2608.24735v1,https://github.com/minnesotanlp/meta-n,7964,2026-08-25T15:44:25+00:00,2026-08-27T12:41:45.298509+00:00
1.0,RESEARCH_PAPER,Parameter-Efficient Self-Supervised Adaptation for EEG-FM under Fixed Computational Budgets,"['Meghal Dani', 'Stefanie Liebe']",http://arxiv.org/abs/2608.24727v1,https://github.com/c3n-group/efficient-eeg-adapt,7370,2026-08-25T15:38:46+00:00,2026-08-27T12:41:45.298516+00:00
